Name,shift,tR1,tR2
2-Hexanone,4.0,221.0178692955707,0.813330175894279
Pentanol,4.0,251.8554913240718,0.5595113696553897
4-Methyl-2-pentanone,4.0,271.88314665690945,0.5069057501486857
Heptanol,4.0,557.3915220634467,0.7512173500556076
Propiophenone,4.0,904.0453309084077,1.4325872387659837
1-Nonanol,4.0,919.7599281421316,0.7778590560527684
1-Decanol,4.0,1099.6143116586784,0.7577607135760963
2-Undecanone,4.0,1123.5287600504164,0.820314522027808
Valerophenone,4.0,1229.4106364980944,1.281577510402891
1-Undecanol,4.0,1264.674170312805,0.7489223683433432
Hexanophenone,4.0,1392.7342149978567,1.2299315509620874
1-Dodecanol,4.0,1424.1549010245335,0.7293028667924865
