Name,shift,tR1,tR2
Pentanol,2.6,249.3733076654205,1.9143475166212867
4-Methyl-2-pentanone,2.6,269.58149898597,1.8637295305905441
Heptanol,2.6,556.0730268463359,2.102771576732854
Propiophenone,2.6,903.0309125725254,2.7766932357442764
1-Nonanol,2.6,918.1058732977318,2.131175296366874
1-Decanol,2.6,1097.7450915413092,2.1123938880348003
2-Undecanone,2.6,1121.5488776987781,2.174361961233999
Valerophenone,2.6,1228.0995636060468,2.628951447088364
1-Undecanol,2.6,1263.857640037071,2.1022617250368607
Hexanophenone,2.6,1391.8440970854856,2.576889486884918
1-Dodecanol,2.6,1423.348478245615,2.083415699346327
2-Hexanone,2.7,220.00592953835098,2.06209882166395
Pentanol,2.7,249.6112073188247,1.814166218243989
4-Methyl-2-pentanone,2.7,269.82300625965684,1.7635783857694456
Heptanol,2.7,556.1069816165392,2.002904871871366
Propiophenone,2.7,903.151397862234,2.6766042984645306
1-Nonanol,2.7,918.2704980236679,2.0310429570648183
1-Decanol,2.7,1097.9094699564037,2.0122670047295883
2-Undecanone,2.7,1121.711532769245,2.074224758041381
Valerophenone,2.7,1228.149930728124,2.5291324151952828
1-Undecanol,2.7,1263.903090517645,2.0023675569059765
Hexanophenone,2.7,1391.8950482629778,2.4770569384117844
1-Dodecanol,2.7,1423.4458319426383,1.9834197575909127
2-Hexanone,2.8,220.01050314040188,1.9623222173179127
Pentanol,2.8,249.85844142931336,1.71397242752743
4-Methyl-2-pentanone,2.8,270.0686478121063,1.6634226795319402
Heptanol,2.8,556.146141243674,1.9030278372100484
Propiophenone,2.8,903.2631329878076,2.5765524263294495
1-Nonanol,2.8,918.4322378767941,1.9309163493651873
1-Decanol,2.8,1098.0747893612347,1.9121381014059877
2-Undecanone,2.8,1121.8772694527624,1.9740806061718434
Valerophenone,2.8,1228.2040888985084,2.4292998309628038
1-Undecanol,2.8,1263.9454447518235,1.9024795395242255
Hexanophenone,2.8,1391.94332450269,2.377233769525201
1-Dodecanol,2.8,1423.533731234904,1.8834413496890658
2-Hexanone,2.9,220.01794823461347,1.8625390397725903
Pentanol,2.9,250.10910891666694,1.6137739070521917
4-Methyl-2-pentanone,2.9,270.3126366571371,1.5632685981943064
Heptanol,2.9,556.1919093933072,1.8031376415170828
Propiophenone,2.9,903.3659171521167,2.4765385246938187
1-Nonanol,2.9,918.5894560020531,1.8307988315846595
