Name,shift,tR1,tR2
2-Hexanone,0.9,219.2998059484765,3.942648279660405
Pentanol,0.9,248.0015262369634,3.6915033080520514
4-Methyl-2-pentanone,0.9,268.00568087810836,3.637575539179428
Heptanol,0.9,554.9495647143941,3.881944787394007
Propiophenone,0.9,904.6401126579827,0.5676036580643998
1-Nonanol,0.9,916.1497120154136,3.9108321028851742
1-Decanol,0.9,1096.056350586352,3.8904067894352155
2-Undecanone,0.9,1120.009412194174,3.9533328312300253
Valerophenone,0.9,1230.771087401271,0.4131900501153491
1-Undecanol,0.9,1261.946034129659,3.8797810073018937
Hexanophenone,0.9,1393.970267381618,0.36190623087364177
1-Dodecanol,0.9,1420.8962865500512,3.8609725426634958
2-Hexanone,1.0,219.4672413768298,3.842485720934331
Pentanol,1.0,248.0054716366107,3.5916339390221563
4-Methyl-2-pentanone,1.0,268.01134586956334,3.537681432143781
Heptanol,1.0,555.0927276902701,3.781855061386626
Propiophenone,1.0,904.7437140403669,0.4675902530561379
1-Nonanol,1.0,916.1995495312364,3.81093748345354
1-Decanol,1.0,1096.0976383689308,3.790525612762406
2-Undecanone,1.0,1120.0471528915207,3.8534724887290364
Valerophenone,1.0,1230.9055819049725,0.31306158794684175
1-Undecanol,1.0,1262.1095385964431,3.779654295281722
Hexanophenone,1.0,1394.1259093963379,0.2617126722169131
1-Dodecanol,1.0,1421.023960032615,3.7609206971244595
2-Hexanone,1.1,219.60483140106345,3.742394289665242
Pentanol,1.1,248.0105922654979,3.491763041016127
4-Methyl-2-pentanone,1.1,268.019144114919,3.4377849819116753
Heptanol,1.1,555.2242408600173,3.6817891958791193
Propiophenone,1.1,904.8562844536182,0.3675382210173855
1-Nonanol,1.1,916.2554163329527,3.7110303822610065
1-Decanol,1.1,1096.1422273199355,3.6906378970889127
2-Undecanone,1.1,1120.0866379317758,3.7536083880696327
Valerophenone,1.1,1231.0326372737595,0.21296039425108643
1-Undecanol,1.1,1262.2718839863671,3.6795297421886497
Hexanophenone,1.1,1394.2803533911585,0.16152302454342587
1-Dodecanol,1.1,1421.1602546967447,3.660852394891459
2-Hexanone,1.2,219.7144221845148,3.6423696606811564
Pentanol,1.2,248.0178507222978,3.391889308304617
4-Methyl-2-pentanone,1.2,268.03026553071527,3.3378848561493863
Heptanol,1.2,555.3435380121946,3.5817483873755243
Propiophenone,1.2,904.9775988741501,0.2674484768769194
1-Nonanol,1.2,916.3184080812554,3.611108496782638
1-Decanol,1.2,1096.1913962524347,3.5907410531089274
2-Undecanone,1.2,1120.1292222394081,3.6537374880397975
Valerophenone,1.2,1231.1516319852428,0.11288879962652008
1-Undecanol,1.2,1262.4314117034385,3.5794106623128723
Hexanophenone,1.2,1394.4321852551036,0.06134221477879874
1-Dodecanol,1.2,1421.304310876337,3.560769250449188
2-Hexanone,1.3,219.7990287615529,3.54240470383731
Pentanol,1.3,248.02841842969372,3.2920111522489273
4-Methyl-2-pentanone,1.3,268.04615154127947,3.237979440820033
Heptanol,1.3,555.4504216725544,3.4817330741208603
Propiophenone,1.3,905.1071979835115,0.16732294448802087
1-Nonanol,1.3,916.3894909914623,3.5111697922265974
1-Decanol,1.3,1096.2463518477875,3.490832634775289
2-Undecanone,1.3,1120.1762177233852,3.553856841234994
Valerophenone,1.3,1231.2571366470647,0.0178744995973315
1-Undecanol,1.3,1262.5865546864204,3.479300191823974
Hexanophenone,1.3,1390.5800699247452,3.9611749019622717
1-Dodecanol,1.3,1421.4550372846322,3.460673320650604
2-Hexanone,1.4,219.86233860779836,3.442490666685725
Pentanol,1.4,248.0437446964343,3.192126607168106
4-Methyl-2-pentanone,1.4,268.0685386621129,3.1380667908302065
Heptanol,1.4,555.5450401831545,3.381742981901353
Propiophenone,1.4,905.2443929952542,0.06716453750235149
1-Nonanol,1.4,916.4694728320337,3.411212562149009
1-Decanol,1.4,1096.3082034415763,3.390910390014857
2-Undecanone,1.4,1120.2288709971124,3.4539636438352614
Valerophenone,1.4,1227.3640484294178,3.9128397021562726
1-Undecanol,1.4,1262.7358859296771,3.3792011914847437
Hexanophenone,1.4,1390.722790002,3.861025342316924
1-Dodecanol,1.4,1421.6111384776398,3.3605670532145857
2-Hexanone,1.5,219.9082551996899,3.342618264323163
Pentanol,1.5,248.0656045171916,3.092233264533346
4-Methyl-2-pentanone,1.5,268.0994712934868,3.0381446149581457
Heptanol,1.5,555.6278527035446,3.2817771951470704
Propiophenone,1.5,901.3882786411486,3.966977105273706
1-Nonanol,1.5,916.5589738072337,3.311235489468636
1-Decanol,1.5,1096.3779358310826,3.2909723156716804
2-Undecanone,1.5,1120.2883384857153,3.354055291222763
Valerophenone,1.5,1227.4573262244526,3.8128628140245775
1-Undecanol,1.5,1262.878160351479,3.2791161625783
Hexanophenone,1.5,1390.8592794494662,3.7608972711972917
1-Dodecanol,1.5,1421.7711513096522,3.2604532180424877
2-Hexanone,1.6,219.94053249292818,3.242778554363426
Pentanol,1.6,248.09611449188358,2.9923282503320583
4-Methyl-2-pentanone,1.6,268.1412737962362,2.938210306419478
Heptanol,1.6,555.699586113172,3.1818342448099846
Propiophenone,1.6,901.537754398663,3.866765343192262
1-Nonanol,1.6,916.6583989125388,3.2112377046093434
1-Decanol,1.6,1096.456380736263,3.19101671518662
2-Undecanone,1.6,1120.3556590435676,3.2541294393360976
Valerophenone,1.6,1227.54224322194,3.712916797332596
1-Undecanol,1.6,1263.0123483359282,3.1790471792212185
Hexanophenone,1.6,1390.9886511769919,3.660793806118055
1-Dodecanol,1.6,1421.9334890312746,3.160334823909376
2-Hexanone,1.7,219.96252450229616,3.142963537738659
Pentanol,1.7,248.13770534861467,2.892408261279712
4-Methyl-2-pentanone,1.7,268.196473313823,2.8382610286128767
Heptanol,1.7,555.7611879515931,3.081912204810548
Propiophenone,1.7,901.6915535460175,3.766534669149516
1-Nonanol,1.7,916.7679136352697,3.111218836638295
1-Decanol,1.7,1096.5441880020041,3.09104225683283
2-Undecanone,1.7,1120.431724576268,3.1541840704233413
Valerophenone,1.7,1227.619242054922,3.6130000582473136
1-Undecanol,1.7,1263.1376598570323,3.0789958395148513
Hexanophenone,1.7,1391.110217719127,3.560717373660598
1-Dodecanol,1.7,1422.096491139428,3.0602150240081727
2-Hexanone,1.8,219.97704998192472,3.0431664856426193
Pentanol,1.8,248.19304077048534,2.792469673796805
4-Methyl-2-pentanone,1.8,268.2676685705436,2.7382938613435788
Heptanol,1.8,555.8137792641351,2.982008788771346
Propiophenone,1.8,901.8482791372237,3.6662910700949003
1-Nonanol,1.8,916.8874249979448,3.0111790536018623
1-Decanol,1.8,1096.641798032764,2.9910480297312376
2-Undecanone,1.8,1120.5172497250294,3.0542175612227607
Valerophenone,1.8,1227.688943146869,3.5131103443934486
1-Undecanol,1.8,1263.2535587365105,2.97896323618538
Hexanophenone,1.8,1391.2235046192054,3.460669661779584
1-Dodecanol,1.8,1422.2584766730315,2.96009701480361
2-Hexanone,1.9,219.9863548586995,2.9433820321965385
Pentanol,1.9,248.2648762800101,2.6925087343905445
4-Methyl-2-pentanone,1.9,268.35734614932267,2.638306006186976
Heptanol,1.9,555.8586107388783,2.8821214403837727
Propiophenone,1.9,902.0064455326961,3.566040924277225
1-Nonanol,1.9,917.0165698835042,2.911119087650245
1-Decanol,1.9,1096.7494172502245,2.8910335937899414
2-Undecanone,1.9,1120.612742137017,2.9542287497192277
Valerophenone,1.9,1227.7521241923673,3.4132448198668013
1-Undecanol,1.9,1263.3597672232256,2.8789499467588113
Hexanophenone,1.9,1391.3282565467377,3.3606515972803144
1-Dodecanol,1.9,1422.4177984026906,2.8599839329745183
2-Hexanone,2.0,219.9921461451708,2.8436060962008254
Pentanol,2.0,248.35585903811682,2.5925218307663958
4-Methyl-2-pentanone,2.0,268.467654060372,2.5382950400522897
Heptanol,2.0,555.8970245144524,2.7822474122488345
Propiophenone,2.0,902.164523752007,3.4657908066439815
1-Nonanol,2.0,917.1547123253455,2.811040241547299
1-Decanol,2.0,1096.8669985137446,2.7909990198182415
2-Undecanone,2.0,1120.718475211344,2.8542169967498086
Valerophenone,2.0,1227.8096979468096,3.313400146757928
1-Undecanol,2.0,1263.4562616436322,2.778956041438661
Hexanophenone,2.0,1391.424436547522,3.2606633473040496
1-Dodecanol,2.0,1422.5728953001203,2.759878755452302
2-Hexanone,2.1,219.99566981260648,2.7438356969434072
Pentanol,2.1,248.46827904010132,2.4925058291044926
4-Methyl-2-pentanone,2.1,268.6001515903248,2.4382591956546236
Heptanol,2.1,555.9304232383142,2.6823838297020024
Propiophenone,2.1,902.320988656148,3.3655472860385482
1-Nonanol,2.1,917.3009510070709,2.7109443739982746
1-Decanol,2.1,1096.9942284146512,2.690944915838448
2-Undecanone,2.1,1120.8344654253367,2.7541822374068192
Valerophenone,2.1,1227.8626891639308,3.2135725698672926
1-Undecanol,2.1,1263.5432603388454,2.678981106567652
Hexanophenone,2.1,1391.5122191350665,3.160704342358761
1-Dodecanol,2.1,1422.7223408186078,2.6597842072068905
2-Hexanone,2.2,219.9978093636847,2.6440687200667328
Pentanol,2.2,248.60379297314444,2.392458449602027
4-Methyl-2-pentanone,2.2,268.7555627540347,2.3381976387443166
Heptanol,2.2,555.96024678302,2.5825277393126793
Propiophenone,2.2,902.4743658513439,3.265316723099944
1-Nonanol,2.2,917.454137621529,2.6108338622458365
1-Decanol,2.2,1097.1305231421682,2.590872436287239
2-Undecanone,2.2,1120.960456369174,2.654125017585543
Valerophenone,2.2,1227.912211303339,3.113758002434523
1-Undecanol,2.2,1263.621205422258,2.5790242804909695
Hexanophenone,2.2,1391.5919781545738,3.06077331761046
1-Dodecanol,2.2,1422.864884823998,2.5597026810084484
2-Hexanone,2.3,219.99918897780503,2.544303671939565
Pentanol,2.3,248.7631518547397,2.2923786374281727
4-Methyl-2-pentanone,2.3,268.93356614516296,2.2381107047892375
Heptanol,2.3,555.987956074084,2.482676142308932
Propiophenone,2.3,902.6232762331323,3.1651050778962007
1-Nonanol,2.3,917.6129060414821,2.5107115419946053
1-Decanol,2.3,1097.2750342149589,2.4907832713114666
2-Undecanone,2.3,1121.0959114330003,2.554046511326202
Valerophenone,2.3,1227.959443403927,3.013952111257849
1-Undecanol,2.3,1263.6907400544858,2.479084298522388
Hexanophenone,2.3,1391.6642704779322,2.9608683688902704
1-Dodecanol,2.3,1422.9994874880613,2.459636172323089
2-Hexanone,2.4,220.0002727787114,2.4445394430835363
Pentanol,2.4,248.94597005908835,2.1922668785193404
4-Methyl-2-pentanone,2.4,269.13265478675976,2.1380000579138003
Heptanol,2.4,556.015022603434,2.3828260165801094
Propiophenone,2.4,902.766476266485,3.06491773558872
1-Nonanol,2.4,917.7757115081184,2.410580626387365
1-Decanol,2.4,1097.4266648201226,2.3906796146354266
2-Undecanone,2.4,1121.2400167021215,2.453948515315539
Valerophenone,2.4,1228.0056072269358,2.9141504008808967
1-Undecanol,2.4,1263.7526829315877,2.3791595435552564
Hexanophenone,2.4,1391.7298166158755,2.860987019538358
1-Dodecanol,2.4,1423.1253440239998,2.359586231550817
2-Hexanone,2.5,220.00145833627585,2.344775085170708
Pentanol,2.5,249.15057424367362,2.0921254076552733
4-Methyl-2-pentanone,2.5,269.3500946295305,2.0378687395178856
Heptanol,2.5,556.042921531729,2.282974330811463
Propiophenone,2.5,902.9028923940921,2.9647593570130564
1-Nonanol,2.5,917.9408783244579,2.3104446069579305
1-Decanol,2.5,1097.5840968292812,2.2905641098662404
2-Undecanone,2.5,1121.3916950421308,2.353833418407978
Valerophenone,2.5,1228.0519447527674,2.8143482966050435
1-Undecanol,2.5,1263.808001535798,2.2792480992826074
Hexanophenone,2.5,1391.7894792701954,2.7611262946011426
1-Dodecanol,2.5,1423.2418997602674,2.259553934628663
2-Hexanone,2.6,220.00316700362112,2.245009595671555
Pentanol,2.6,249.37396466520366,1.9919582642412281
4-Methyl-2-pentanone,2.6,269.5819995912463,1.9377210863351668
Heptanol,2.6,556.0731258646667,2.1831180565997172
Propiophenone,2.6,903.0316483667041,2.8646337595028077
1-Nonanol,2.6,918.1066539137836,2.2103071411289292
1-Decanol,2.6,1097.7458278436316,2.190439776501139
2-Undecanone,2.6,1121.5496316478218,2.253704145367705
Valerophenone,2.6,1228.0996957206796,2.7145412271465306
1-Undecanol,2.6,1263.8577854269442,2.179347803417732
Hexanophenone,2.6,1391.8442407085188,2.6612827992348733
1-Dodecanol,2.6,1423.3488556761288,2.1595398717667615
2-Hexanone,2.7,220.00593566507024,2.1452416993055827
Pentanol,2.7,249.61190849688896,1.8917711691499774
4-Methyl-2-pentanone,2.7,269.8235258745068,1.837562514560125
Heptanol,2.7,556.1070990551439,2.083254183484237
Propiophenone,2.7,903.152084749089,2.7645438312787585
1-Nonanol,2.7,918.2712666256222,2.110171931665345
1-Decanol,2.7,1097.9102169013195,2.0903099182125118
2-Undecanone,2.7,1121.7123105467986,2.153564076064348
Valerophenone,2.7,1228.1500750442792,2.6147247078862352
1-Undecanol,2.7,1263.9032204956095,2.079456299085807
Hexanophenone,2.7,1391.8951796498657,2.5614527988766453
1-Dodecanol,2.7,1423.4461650742478,2.059544153088829
2-Hexanone,2.8,220.01051378223573,2.0454696165382704
Pentanol,2.8,249.8591666776398,1.7915712195405653
4-Methyl-2-pentanone,2.8,270.0691710990309,1.7373991860478895
Heptanol,2.8,556.1462835462551,1.983379742023455
Propiophenone,2.8,903.2637703385318,2.6644914805852964
1-Nonanol,2.8,918.4329843946804,2.0100426040434285
1-Decanol,2.8,1098.0755368552864,1.990178017559629
2-Undecanone,2.8,1121.87806075392,2.0534169427866167
Valerophenone,2.8,1228.204249936368,2.514894425183224
1-Undecanol,2.8,1263.945564704594,1.9795710832426479
Hexanophenone,2.8,1391.9434481348455,2.4616322996709497
1-Dodecanol,2.8,1423.5340225327693,1.959566429064241
2-Hexanone,2.9,220.0179663010705,1.945690818304371
Pentanol,2.9,250.10983582992682,1.6913664266488315
4-Methyl-2-pentanone,2.9,270.31314794231974,1.6372375902218483
Heptanol,2.9,556.1920832205075,1.8834918396618807
Propiophenone,2.9,903.3665057000379,2.5644776188491374
1-Nonanol,2.9,918.5901713039605,1.9099225879403694
1-Decanol,2.9,1098.2400309276843,1.8900476220125735
2-Undecanone,2.9,1122.045110062453,1.9532667102712806
Valerophenone,2.9,1228.2633165030497,2.4150463226051295
1-Undecanol,2.9,1263.9861253893775,1.8796895520356738
Hexanophenone,2.9,1391.9902485706705,2.3618171281594016
1-Dodecanol,2.9,1423.6128466023952,1.859605922893481
2-Hexanone,3.0,220.02977726765386,1.84590177839276
Pentanol,3.0,250.35776829859992,1.5911651462716079
4-Methyl-2-pentanone,3.0,270.54979007312755,1.5370840889233277
Heptanol,3.0,556.245838427417,1.7835877114064504
Propiophenone,3.0,903.4603194302264,2.464502175157494
1-Nonanol,3.0,918.7413392740591,1.8098150087805924
1-Decanol,3.0,1098.4019706418228,1.7899222269588113
2-Undecanone,3.0,1122.2116438724897,1.8531174441889302
Valerophenone,3.0,1228.3282759588599,2.3151766886395406
1-Undecanol,3.0,1264.026238006712,1.7798090432449059
Hexanophenone,3.0,1392.0368111019886,2.2620030100393467
1-Dodecanol,3.0,1423.6832578887627,1.7596614718367762
2-Hexanone,3.1,220.04794155312607,1.746097753744397
Pentanol,3.1,250.59702084909128,1.4909754689494679
4-Methyl-2-pentanone,3.1,270.7739434158514,1.4369444769336757
Heptanol,3.1,556.3087931812573,1.6836647870247798
Propiophenone,3.1,903.545458090018,2.364564138298678
1-Nonanol,3.1,918.8851924840551,1.7097225941171001
1-Decanol,3.1,1098.5597122354793,1.6898051615711651
2-Undecanone,3.1,1122.3758660802814,1.7529731747556456
Valerophenone,3.1,1228.4000106807673,2.215282245134037
1-Undecanol,3.1,1264.0672456346988,1.6799268772102218
Hexanophenone,3.1,1392.0843710701438,2.162185648466722
1-Dodecanol,3.1,1423.7460541767794,1.6597315742328886
2-Hexanone,3.2,220.07502421631358,1.646272640794774
Pentanol,3.2,250.82227778854883,1.3908046434560375
4-Methyl-2-pentanone,3.2,270.981298063499,1.3368236082510045
Heptanol,3.2,556.3820551109754,1.5837207728199614
Propiophenone,3.2,903.6223709631097,2.2646616211675825
1-Nonanol,3.2,919.020662679412,1.6096475990905452
1-Decanol,3.2,1098.7117487883093,1.589699483058277
2-Undecanone,3.2,1122.5360589003417,1.652837762427772
Valerophenone,3.2,1228.4792606193344,2.1153602344559155
1-Undecanol,3.2,1264.11047865102,1.5800403973270756
Hexanophenone,3.2,1392.1341464130403,2.062360802674178
1-Dodecanol,3.2,1423.802184123386,1.5598144393687026
2-Hexanone,3.3,220.1141608119024,1.546418971938549
Pentanol,3.3,251.02919897389205,1.2906586013537007
4-Methyl-2-pentanone,3.3,271.1686259046693,1.2367251276313325
Heptanol,3.3,556.466549959835,1.4837537451824714
Propiophenone,3.3,903.6916909023886,2.1647919423779687
1-Nonanol,3.3,919.1469341878864,1.5095917531686656
1-Decanol,3.3,1098.856755629052,1.4896078844295593
2-Undecanone,3.3,1122.690638588516,1.5527147724659902
Valerophenone,3.3,1228.5666008183837,2.015408502692717
1-Undecanol,3.3,1264.15723389528,1.4801470116583968
Hexanophenone,3.3,1392.187314886741,1.9625243671630237
1-Dodecanol,3.3,1423.8527207954812,1.459908037739196
2-Hexanone,3.4,220.16897005145123,1.4465281198368065
Pentanol,3.4,251.21465551167984,1.1905416333820558
4-Methyl-2-pentanone,3.4,271.33390358227706,1.1366513304521975
Heptanol,3.4,556.5629732394245,1.3837622498327373
Propiophenone,3.4,903.7542125126052,2.0649517194633895
1-Nonanol,3.4,919.2634581900332,1.4095562293957486
1-Decanol,3.4,1098.9936270996177,1.3895326193786237
2-Undecanone,3.4,1122.8382043652648,1.4526073646728013
Valerophenone,3.4,1228.6624210041393,1.9154255755756098
1-Undecanol,3.4,1264.2087525751228,1.380244236841568
Hexanophenone,3.4,1392.24499080482,1.8626724526111944
1-Dodecanol,3.4,1423.8988359892992,1.3600101498566657
2-Hexanone,3.5,220.2433553252356,1.346590766379042
Pentanol,3.5,251.37683402443304,1.090456244176839
4-Methyl-2-pentanone,3.5,271.47631718736267,1.0366031552960349
Heptanol,3.5,556.671742660138,1.2837454000545452
Propiophenone,3.5,903.8108688030566,1.9651369689444569
1-Nonanol,3.5,919.3699564961036,1.3095416355596656
1-Decanol,3.5,1099.1215033885298,1.2894754473321084
2-Undecanone,3.5,1122.9775783673033,1.3525182028595493
Valerophenone,3.5,1228.7669083528078,1.8154107226732956
1-Undecanol,3.5,1264.2661965828104,1.280329745374167
Hexanophenone,3.5,1392.308201443695,1.7628014679660247
1-Dodecanol,3.5,1423.9417758821726,1.2601184125866667
2-Hexanone,3.6,220.34118543300158,1.2465976597585386
Pentanol,3.6,251.51520990060612,0.9904031854066913
4-Methyl-2-pentanone,3.6,271.5961609453851,0.9365802957385059
Heptanol,3.6,556.7929554031008,1.1837029651618491
Propiophenone,3.6,903.8627072439147,1.8653432091230029
1-Nonanol,3.6,919.4664157183969,1.2095480255570845
1-Decanol,3.6,1099.2397868377857,1.1894375995709352
2-Undecanone,3.6,1123.1078351329102,1.2524493878344176
Valerophenone,3.6,1228.880034608583,1.7153640058079935
1-Undecanol,3.6,1264.33062309477,1.1804014161656549
Hexanophenone,3.6,1392.3778632493138,1.6629082032986036
1-Dodecanol,3.6,1423.9828381821912,1.1602303626474486
2-Hexanone,3.7,220.49345589164926,1.1387976656031276
Pentanol,3.7,251.65156885381484,0.8835932490745597
4-Methyl-2-pentanone,3.7,271.7132417439861,0.8296419875042637
Heptanol,3.7,556.9656612307226,1.0771513366335523
Propiophenone,3.7,903.9246932359562,1.7581308180110131
1-Nonanol,3.7,919.576571072369,1.1038078993974023
1-Decanol,3.7,1099.3773237726518,1.0839873472864143
2-Undecanone,3.7,1123.2614234498321,1.1469062729955668
Valerophenone,3.7,1229.0389089211255,1.6088779741911146
1-Undecanol,3.7,1264.4251095994487,1.0752740061574915
Hexanophenone,3.7,1392.4785588604432,1.5570256633874036
1-Dodecanol,3.7,1424.0347505324976,1.0553960670998859
2-Hexanone,3.8,220.70672566058025,1.033348252899116
Pentanol,3.8,251.76514614769656,0.7789105013420778
4-Methyl-2-pentanone,3.8,271.8094435580679,0.7245240769438016
Heptanol,3.8,557.1790975271576,0.9722145425032674
Propiophenone,3.8,903.989756827975,1.6526476057952848
1-Nonanol,3.8,919.6811769011287,0.9992847790003905
1-Decanol,3.8,1099.5104269886085,0.9795419000746067
2-Undecanone,3.8,1123.4103979683273,1.0424127991950534
Valerophenone,3.8,1229.2299714892422,1.5035560041923033
1-Undecanol,3.8,1264.5462872748117,0.9709182881502139
Hexanophenone,3.8,1392.6053063810741,1.4521532171635068
1-Dodecanol,3.8,1424.0944021080397,0.9512454477597669
2-Hexanone,3.9,220.90527851629867,0.9331400389935433
Pentanol,3.9,251.83012591972837,0.6789781755417282
4-Methyl-2-pentanone,3.9,271.8630657168539,0.6246000127303074
Heptanol,3.9,557.3573499427278,0.8720774910620264
Propiophenone,3.9,904.0340015948782,1.5529132133598438
1-Nonanol,3.9,919.7444532498862,0.8993820551005328
1-Decanol,3.9,1099.592065400898,0.8795993031764993
2-Undecanone,3.9,1123.5030763710597,0.9424493190941232
Valerophenone,3.9,1229.3709361644458,1.4034307810604139
1-Undecanol,3.9,1264.6433819357844,0.8709463234182905
Hexanophenone,3.9,1392.7042037166184,1.3521817480496958
1-Dodecanol,3.9,1424.139694148637,0.8513707747974745
